profile,step,action,correct,response_time,skill,recent_accuracy,confidence,blend_weight,reward,q_before,q_after,p_stat,p_rl,hybrid_policy,reward_components
fast_learning,17,MEDIUM,False,5.81,0.3094,0.2,0.7452,0.5375,-0.2748,0.0,-0.0412,"{""EASY"": 0.629, ""MEDIUM"": 0.3067, ""HARD"": 0.0643}","{""EASY"": 0.9007, ""MEDIUM"": 0.0497, ""HARD"": 0.0497}","{""EASY"": 0.775, ""MEDIUM"": 0.1686, ""HARD"": 0.0564}","{""r_acc"": -0.5, ""r_time"": 0.22518847668674846, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.27481152331325154}"
fast_learning,18,EASY,False,11.38,0.2864,0.2,0.7593,0.6195,-0.4146,0.0,-0.0622,"{""EASY"": 0.5117, ""MEDIUM"": 0.439, ""HARD"": 0.0493}","{""EASY"": 0.9037, ""MEDIUM"": 0.0482, ""HARD"": 0.0482}","{""EASY"": 0.7545, ""MEDIUM"": 0.1969, ""HARD"": 0.0486}","{""r_acc"": -0.5, ""r_time"": 0.08541131642126641, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4145886835787336}"
fast_learning,19,EASY,False,12.36,0.2656,0.0,0.9535,0.6549,-0.4317,0.0,-0.0648,"{""EASY"": 0.6897, ""MEDIUM"": 0.2604, ""HARD"": 0.0499}","{""EASY"": 0.9066, ""MEDIUM"": 0.0467, ""HARD"": 0.0467}","{""EASY"": 0.8317, ""MEDIUM"": 0.1205, ""HARD"": 0.0478}","{""r_acc"": -0.5, ""r_time"": 0.06831693104353892, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4316830689564611}"
fast_learning,20,EASY,False,5.3,0.2467,0.0,0.9355,0.8,-0.2633,0.0,-0.0395,"{""EASY"": 0.701, ""MEDIUM"": 0.2531, ""HARD"": 0.0459}","{""EASY"": 0.9094, ""MEDIUM"": 0.0453, ""HARD"": 0.0453}","{""EASY"": 0.8677, ""MEDIUM"": 0.0869, ""HARD"": 0.0454}","{""r_acc"": -0.5, ""r_time"": 0.23668891559357152, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.2633110844064285}"
fast_learning,21,HARD,False,12.02,0.2455,0.0,0.933,0.8,-0.4238,0.0,-0.0636,"{""EASY"": 0.7029, ""MEDIUM"": 0.2534, ""HARD"": 0.0437}","{""EASY"": 0.044, ""MEDIUM"": 0.044, ""HARD"": 0.9121}","{""EASY"": 0.1758, ""MEDIUM"": 0.0858, ""HARD"": 0.7384}","{""r_acc"": -0.5, ""r_time"": 0.07620247443965936, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.42379752556034067}"
fast_learning,22,HARD,False,15.62,0.2443,0.0,0.9408,0.8,-0.4716,0.0,-0.0707,"{""EASY"": 0.5099, ""MEDIUM"": 0.2048, ""HARD"": 0.2853}","{""EASY"": 0.0426, ""MEDIUM"": 0.0426, ""HARD"": 0.9147}","{""EASY"": 0.1361, ""MEDIUM"": 0.0751, ""HARD"": 0.7888}","{""r_acc"": -0.5, ""r_time"": 0.02836239543507421, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.47163760456492576}"
fast_learning,23,MEDIUM,False,5.06,0.2374,0.0,0.9168,0.8,-0.2617,0.0,-0.0392,"{""EASY"": 0.5105, ""MEDIUM"": 0.2043, ""HARD"": 0.2852}","{""EASY"": 0.0414, ""MEDIUM"": 0.9173, ""HARD"": 0.0414}","{""EASY"": 0.1352, ""MEDIUM"": 0.7747, ""HARD"": 0.0901}","{""r_acc"": -0.5, ""r_time"": 0.23834420212105228, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.2616557978789477}"
fast_learning,24,EASY,True,13.95,0.2576,0.2,0.7232,0.7918,1.0867,-0.0622,0.1101,"{""EASY"": 0.546, ""MEDIUM"": 0.418, ""HARD"": 0.036}","{""EASY"": 0.0401, ""MEDIUM"": 0.9198, ""HARD"": 0.0401}","{""EASY"": 0.1454, ""MEDIUM"": 0.8153, ""HARD"": 0.0393}","{""r_acc"": 1.0, ""r_time"": 0.05454966610679224, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.0867009398599556}"
fast_learning,25,EASY,False,8.39,0.2395,0.2,0.7385,0.6562,-0.3285,0.0,-0.0493,"{""EASY"": 0.7054, ""MEDIUM"": 0.2502, ""HARD"": 0.0444}","{""EASY"": 0.9222, ""MEDIUM"": 0.0389, ""HARD"": 0.0389}","{""EASY"": 0.8477, ""MEDIUM"": 0.1115, ""HARD"": 0.0408}","{""r_acc"": -0.5, ""r_time"": 0.1714754797568763, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.32852452024312373}"
fast_learning,26,EASY,False,8.15,0.2231,0.2,0.7312,0.667,-0.3235,0.0,-0.0485,"{""EASY"": 0.7156, ""MEDIUM"": 0.2432, ""HARD"": 0.0411}","{""EASY"": 0.9245, ""MEDIUM"": 0.0377, ""HARD"": 0.0377}","{""EASY"": 0.8549, ""MEDIUM"": 0.1062, ""HARD"": 0.0389}","{""r_acc"": -0.5, ""r_time"": 0.17650827001634092, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.32349172998365905}"
fast_learning,27,EASY,False,6.1,0.2083,0.2,0.7341,0.6618,-0.2808,0.0,-0.0421,"{""EASY"": 0.7174, ""MEDIUM"": 0.2433, ""HARD"": 0.0394}","{""EASY"": 0.9268, ""MEDIUM"": 0.0366, ""HARD"": 0.0366}","{""EASY"": 0.8559, ""MEDIUM"": 0.1065, ""HARD"": 0.0375}","{""r_acc"": -0.5, ""r_time"": 0.2192458301173159, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.2807541698826841}"
fast_learning,28,EASY,False,14.51,0.1948,0.2,0.7419,0.6639,-0.4537,0.0,-0.068,"{""EASY"": 0.7267, ""MEDIUM"": 0.2366, ""HARD"": 0.0368}","{""EASY"": 0.929, ""MEDIUM"": 0.0355, ""HARD"": 0.0355}","{""EASY"": 0.861, ""MEDIUM"": 0.1031, ""HARD"": 0.0359}","{""r_acc"": -0.5, ""r_time"": 0.046342454854195324, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4536575451458047}"
fast_learning,29,EASY,True,6.83,0.2145,0.2,0.7402,0.6694,1.2371,0.0,0.1856,"{""EASY"": 0.7353, ""MEDIUM"": 0.2302, ""HARD"": 0.0345}","{""EASY"": 0.9311, ""MEDIUM"": 0.0345, ""HARD"": 0.0345}","{""EASY"": 0.8664, ""MEDIUM"": 0.0992, ""HARD"": 0.0345}","{""r_acc"": 1.0, ""r_time"": 0.2049309079533247, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.237082181706488}"
fast_learning,30,EASY,False,5.67,0.2005,0.2,0.7294,0.6682,-0.2746,0.0,-0.0412,"{""EASY"": 0.7227, ""MEDIUM"": 0.2394, ""HARD"": 0.0378}","{""EASY"": 0.9332, ""MEDIUM"": 0.0334, ""HARD"": 0.0334}","{""EASY"": 0.8633, ""MEDIUM"": 0.1018, ""HARD"": 0.0349}","{""r_acc"": -0.5, ""r_time"": 0.22544699984004576, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.2745530001599542}"
fast_learning,31,HARD,False,8.91,0.1998,0.2,0.7306,0.6606,-0.345,0.0,-0.0517,"{""EASY"": 0.7317, ""MEDIUM"": 0.2329, ""HARD"": 0.0354}","{""EASY"": 0.0324, ""MEDIUM"": 0.0324, ""HARD"": 0.9352}","{""EASY"": 0.2698, ""MEDIUM"": 0.1005, ""HARD"": 0.6298}","{""r_acc"": -0.5, ""r_time"": 0.15504500831419235, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3449549916858077}"
fast_learning,32,EASY,False,10.31,0.1872,0.2,0.7412,0.6614,-0.3775,0.0,-0.0566,"{""EASY"": 0.5333, ""MEDIUM"": 0.1865, ""HARD"": 0.2802}","{""EASY"": 0.9371, ""MEDIUM"": 0.0314, ""HARD"": 0.0314}","{""EASY"": 0.8004, ""MEDIUM"": 0.0839, ""HARD"": 0.1157}","{""r_acc"": -0.5, ""r_time"": 0.12249513573059939, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3775048642694006}"
fast_learning,33,HARD,False,10.91,0.1866,0.2,0.761,0.6689,-0.3907,0.0,-0.0586,"{""EASY"": 0.7469, ""MEDIUM"": 0.2207, ""HARD"": 0.0323}","{""EASY"": 0.0305, ""MEDIUM"": 0.0305, ""HARD"": 0.939}","{""EASY"": 0.2677, ""MEDIUM"": 0.0935, ""HARD"": 0.6388}","{""r_acc"": -0.5, ""r_time"": 0.10926202715719717, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3907379728428028}"
fast_learning,34,MEDIUM,False,7.22,0.1827,0.0,0.9548,0.6827,-0.3036,0.0,-0.0238,"{""EASY"": 0.5403, ""MEDIUM"": 0.1808, ""HARD"": 0.2788}","{""EASY"": 0.0296, ""MEDIUM"": 0.9408, ""HARD"": 0.0296}","{""EASY"": 0.1916, ""MEDIUM"": 0.6997, ""HARD"": 0.1087}","{""r_acc"": -0.5, ""r_time"": 0.19636972697517271, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.30363027302482726}"
fast_learning,35,EASY,False,11.52,0.1717,0.0,0.9684,0.8,-0.4047,0.1613,0.0711,"{""EASY"": 0.5732, ""MEDIUM"": 0.3995, ""HARD"": 0.0274}","{""EASY"": 0.9426, ""MEDIUM"": 0.0287, ""HARD"": 0.0287}","{""EASY"": 0.8687, ""MEDIUM"": 0.1029, ""HARD"": 0.0284}","{""r_acc"": -0.5, ""r_time"": 0.09527090523302263, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4047290947669774}"
fast_learning,36,MEDIUM,False,10.45,0.1685,0.0,0.9704,0.8,-0.3797,-0.0392,-0.0903,"{""EASY"": 0.7568, ""MEDIUM"": 0.2134, ""HARD"": 0.0299}","{""EASY"": 0.0278, ""MEDIUM"": 0.9443, ""HARD"": 0.0278}","{""EASY"": 0.1736, ""MEDIUM"": 0.7981, ""HARD"": 0.0282}","{""r_acc"": -0.5, ""r_time"": 0.12031964010982957, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.37968035989017046}"
fast_learning,37,MEDIUM,False,13.66,0.1654,0.0,0.9613,0.8,-0.4431,0.0,-0.0718,"{""EASY"": 0.5805, ""MEDIUM"": 0.3943, ""HARD"": 0.0253}","{""EASY"": 0.027, ""MEDIUM"": 0.027, ""HARD"": 0.946}","{""EASY"": 0.1377, ""MEDIUM"": 0.1005, ""HARD"": 0.7619}","{""r_acc"": -0.5, ""r_time"": 0.05691727363533189, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4430827263646681}"
fast_learning,38,EASY,True,7.47,0.1841,0.2,0.7593,0.8,1.2269,-0.0395,0.1505,"{""EASY"": 0.5821, ""MEDIUM"": 0.3931, ""HARD"": 0.0248}","{""EASY"": 0.9476, ""MEDIUM"": 0.0262, ""HARD"": 0.0262}","{""EASY"": 0.8745, ""MEDIUM"": 0.0996, ""HARD"": 0.0259}","{""r_acc"": 1.0, ""r_time"": 0.19477890463824923, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.2269301783914128}"
fast_learning,39,EASY,True,10.48,0.2034,0.4,0.6747,0.6815,1.18,0.0,0.177,"{""EASY"": 0.7489, ""MEDIUM"": 0.2193, ""HARD"": 0.0318}","{""EASY"": 0.9492, ""MEDIUM"": 0.0254, ""HARD"": 0.0254}","{""EASY"": 0.8854, ""MEDIUM"": 0.0872, ""HARD"": 0.0274}","{""r_acc"": 1.0, ""r_time"": 0.12170616625964074, ""r_prog"": 0.0, ""r_mom"": 0.05827829453479101, ""total"": 1.1799844607944319}"
fast_learning,40,EASY,True,12.79,0.2232,0.6,0.6727,0.6223,1.1488,0.0,0.1723,"{""EASY"": 0.7369, ""MEDIUM"": 0.2282, ""HARD"": 0.035}","{""EASY"": 0.9507, ""MEDIUM"": 0.0246, ""HARD"": 0.0246}","{""EASY"": 0.8699, ""MEDIUM"": 0.1015, ""HARD"": 0.0285}","{""r_acc"": 1.0, ""r_time"": 0.07265864703345751, ""r_prog"": 0.0, ""r_mom"": 0.07615941559557649, ""total"": 1.148818062629034}"
fast_learning,41,EASY,True,11.22,0.2433,0.8,0.7695,0.6209,1.1941,0.0,0.1791,"{""EASY"": 0.6957, ""MEDIUM"": 0.2619, ""HARD"": 0.0424}","{""EASY"": 0.9522, ""MEDIUM"": 0.0239, ""HARD"": 0.0239}","{""EASY"": 0.855, ""MEDIUM"": 0.1141, ""HARD"": 0.0309}","{""r_acc"": 1.0, ""r_time"": 0.10708335765833284, ""r_prog"": 0.0, ""r_mom"": 0.0870061661742672, ""total"": 1.1940895238326}"
fast_learning,42,EASY,True,11.69,0.2635,1.0,0.9666,0.6886,1.1902,0.0,0.1785,"{""EASY"": 0.5765, ""MEDIUM"": 0.3841, ""HARD"": 0.0393}","{""EASY"": 0.9536, ""MEDIUM"": 0.0232, ""HARD"": 0.0232}","{""EASY"": 0.8362, ""MEDIUM"": 0.1356, ""HARD"": 0.0282}","{""r_acc"": 1.0, ""r_time"": 0.09712851595049739, ""r_prog"": 0.0, ""r_mom"": 0.09311096086675777, ""total"": 1.190239476817255}"
fast_learning,43,EASY,True,12.6,0.2836,1.0,0.9854,0.8,1.1754,0.0,0.1763,"{""EASY"": 0.5658, ""MEDIUM"": 0.3911, ""HARD"": 0.0431}","{""EASY"": 0.955, ""MEDIUM"": 0.0225, ""HARD"": 0.0225}","{""EASY"": 0.8772, ""MEDIUM"": 0.0962, ""HARD"": 0.0266}","{""r_acc"": 1.0, ""r_time"": 0.07904346741066105, ""r_prog"": 0.0, ""r_mom"": 0.09640275800758169, ""total"": 1.1754462254182427}"
fast_learning,44,EASY,False,6.63,0.2631,0.8,0.767,0.8,-0.2811,0.1763,0.1077,"{""EASY"": 0.5553, ""MEDIUM"": 0.3977, ""HARD"": 0.047}","{""EASY"": 0.9564, ""MEDIUM"": 0.0218, ""HARD"": 0.0218}","{""EASY"": 0.8762, ""MEDIUM"": 0.097, ""HARD"": 0.0268}","{""r_acc"": -0.5, ""r_time"": 0.21889624507904856, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.2811037549209514}"
fast_learning,45,MEDIUM,True,10.69,0.2949,0.8,0.7689,0.6869,1.2534,0.0,0.2121,"{""EASY"": 0.5661, ""MEDIUM"": 0.3909, ""HARD"": 0.043}","{""EASY"": 0.9577, ""MEDIUM"": 0.0212, ""HARD"": 0.0212}","{""EASY"": 0.8351, ""MEDIUM"": 0.137, ""HARD"": 0.028}","{""r_acc"": 1.0, ""r_time"": 0.12124704962016371, ""r_prog"": 0.1, ""r_mom"": 0.032151273753163435, ""total"": 1.2533983233733272}"
fast_learning,46,MEDIUM,True,9.02,0.3273,0.8,0.7662,0.6882,1.3219,0.0,0.2224,"{""EASY"": 0.5185, ""MEDIUM"": 0.4351, ""HARD"": 0.0465}","{""EASY"": 0.9589, ""MEDIUM"": 0.0205, ""HARD"": 0.0205}","{""EASY"": 0.8216, ""MEDIUM"": 0.1498, ""HARD"": 0.0286}","{""r_acc"": 1.0, ""r_time"": 0.16364206865387698, ""r_prog"": 0.1, ""r_mom"": 0.05827829453479101, ""total"": 1.3219203631886682}"
fast_learning,47,MEDIUM,True,6.41,0.3597,0.8,0.7557,0.6864,1.3994,0.2224,0.3989,"{""EASY"": 0.5034, ""MEDIUM"": 0.4436, ""HARD"": 0.053}","{""EASY"": 0.0199, ""MEDIUM"": 0.9602, ""HARD"": 0.0199}","{""EASY"": 0.1715, ""MEDIUM"": 0.7982, ""HARD"": 0.0303}","{""r_acc"": 1.0, ""r_time"": 0.22325628335722758, ""r_prog"": 0.1, ""r_mom"": 0.07615941559557649, ""total"": 1.3994156989528042}"
fast_learning,48,EASY,False,11.2,0.3324,0.6,0.6667,0.679,-0.3929,0.0,-0.0589,"{""EASY"": 0.491, ""MEDIUM"": 0.2607, ""HARD"": 0.2483}","{""EASY"": 0.9614, ""MEDIUM"": 0.0193, ""HARD"": 0.0193}","{""EASY"": 0.8104, ""MEDIUM"": 0.0968, ""HARD"": 0.0928}","{""r_acc"": -0.5, ""r_time"": 0.10711303225251653, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.39288696774748344}"
fast_learning,49,MEDIUM,False,5.12,0.3197,0.6,0.6561,0.6167,-0.2544,0.0,-0.0382,"{""EASY"": 0.6661, ""MEDIUM"": 0.2747, ""HARD"": 0.0592}","{""EASY"": 0.9625, ""MEDIUM"": 0.0187, ""HARD"": 0.0187}","{""EASY"": 0.8489, ""MEDIUM"": 0.1168, ""HARD"": 0.0343}","{""r_acc"": -0.5, ""r_time"": 0.24556952345147, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.25443047654853}"
fast_learning,50,HARD,False,9.26,0.3172,0.4,0.6592,0.6093,-0.3457,0.0,-0.0519,"{""EASY"": 0.5069, ""MEDIUM"": 0.4417, ""HARD"": 0.0514}","{""EASY"": 0.0182, ""MEDIUM"": 0.0182, ""HARD"": 0.9637}","{""EASY"": 0.2091, ""MEDIUM"": 0.1837, ""HARD"": 0.6072}","{""r_acc"": -0.5, ""r_time"": 0.15432329261798605, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.34567670738201395}"
fast_learning,51,EASY,True,10.72,0.3367,0.4,0.6561,0.6114,1.1501,0.0,0.1725,"{""EASY"": 0.4756, ""MEDIUM"": 0.2298, ""HARD"": 0.2946}","{""EASY"": 0.9647, ""MEDIUM"": 0.0176, ""HARD"": 0.0176}","{""EASY"": 0.7747, ""MEDIUM"": 0.1001, ""HARD"": 0.1252}","{""r_acc"": 1.0, ""r_time"": 0.11794090989160005, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.1500921836447635}"
fast_learning,52,MEDIUM,False,3.07,0.3237,0.2,0.7263,0.6093,-0.2308,0.0,-0.0198,"{""EASY"": 0.6639, ""MEDIUM"": 0.2759, ""HARD"": 0.0602}","{""EASY"": 0.9658, ""MEDIUM"": 0.0171, ""HARD"": 0.0171}","{""EASY"": 0.8478, ""MEDIUM"": 0.1182, ""HARD"": 0.0339}","{""r_acc"": -0.5, ""r_time"": 0.2691868112702273, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.2308131887297727}"
fast_learning,53,EASY,False,13.78,0.2995,0.2,0.7162,0.6584,-0.4421,0.1101,0.0476,"{""EASY"": 0.505, ""MEDIUM"": 0.4427, ""HARD"": 0.0522}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.809, ""MEDIUM"": 0.1622, ""HARD"": 0.0288}","{""r_acc"": -0.5, ""r_time"": 0.05790538688829071, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4420946131117093}"
fast_learning,54,EASY,False,8.39,0.2774,0.2,0.7305,0.6513,-0.3253,0.1505,0.0791,"{""EASY"": 0.6828, ""MEDIUM"": 0.2648, ""HARD"": 0.0524}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8677, ""MEDIUM"": 0.1032, ""HARD"": 0.0291}","{""r_acc"": -0.5, ""r_time"": 0.17465003344996724, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3253499665500328}"
fast_learning,55,HARD,True,8.94,0.3174,0.4,0.634,0.6614,1.3954,0.0,0.2093,"{""EASY"": 0.6945, ""MEDIUM"": 0.2574, ""HARD"": 0.0481}","{""EASY"": 0.0167, ""MEDIUM"": 0.0167, ""HARD"": 0.9667}","{""EASY"": 0.2462, ""MEDIUM"": 0.0982, ""HARD"": 0.6556}","{""r_acc"": 1.0, ""r_time"": 0.16326074872449098, ""r_prog"": 0.2, ""r_mom"": 0.032151273753163435, ""total"": 1.3954120224776545}"
fast_learning,56,EASY,True,5.12,0.3369,0.4,0.6189,0.5938,1.3014,0.0,0.1952,"{""EASY"": 0.4756, ""MEDIUM"": 0.2299, ""HARD"": 0.2946}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7672, ""MEDIUM"": 0.1033, ""HARD"": 0.1296}","{""r_acc"": 1.0, ""r_time"": 0.24312016317216062, ""r_prog"": 0.0, ""r_mom"": 0.05827829453479101, ""total"": 1.3013984577069517}"
fast_learning,57,MEDIUM,False,3.76,0.3239,0.4,0.6249,0.5832,-0.2412,0.0,-0.0362,"{""EASY"": 0.6638, ""MEDIUM"": 0.276, ""HARD"": 0.0602}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8404, ""MEDIUM"": 0.1247, ""HARD"": 0.0348}","{""r_acc"": -0.5, ""r_time"": 0.2588069703715827, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.24119302962841732}"
fast_learning,58,MEDIUM,False,14.26,0.3119,0.4,0.6219,0.5874,-0.4493,0.0,-0.0674,"{""EASY"": 0.5049, ""MEDIUM"": 0.4428, ""HARD"": 0.0523}","{""EASY"": 0.0167, ""MEDIUM"": 0.9667, ""HARD"": 0.0167}","{""EASY"": 0.2181, ""MEDIUM"": 0.7505, ""HARD"": 0.0314}","{""r_acc"": -0.5, ""r_time"": 0.05074156006357861, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4492584399364214}"
fast_learning,59,HARD,True,7.28,0.3538,0.6,0.6191,0.5853,1.4292,0.0,0.2144,"{""EASY"": 0.5105, ""MEDIUM"": 0.4397, ""HARD"": 0.0498}","{""EASY"": 0.0167, ""MEDIUM"": 0.0167, ""HARD"": 0.9667}","{""EASY"": 0.2215, ""MEDIUM"": 0.1921, ""HARD"": 0.5865}","{""r_acc"": 1.0, ""r_time"": 0.1970543590868317, ""r_prog"": 0.2, ""r_mom"": 0.032151273753163435, ""total"": 1.4292056328399951}"
fast_learning,60,HARD,False,7.64,0.3506,0.4,0.617,0.5834,-0.3087,0.0,-0.017,"{""EASY"": 0.4592, ""MEDIUM"": 0.2408, ""HARD"": 0.2999}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7553, ""MEDIUM"": 0.1101, ""HARD"": 0.1347}","{""r_acc"": -0.5, ""r_time"": 0.19126116287154776, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.30873883712845224}"
fast_learning,61,HARD,False,15.51,0.3474,0.2,0.7157,0.5819,-0.4634,0.217,0.14,"{""EASY"": 0.4607, ""MEDIUM"": 0.2399, ""HARD"": 0.2994}","{""EASY"": 0.0167, ""MEDIUM"": 0.0167, ""HARD"": 0.9667}","{""EASY"": 0.2023, ""MEDIUM"": 0.11, ""HARD"": 0.6877}","{""r_acc"": -0.5, ""r_time"": 0.03659059588706937, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.46340940411293063}"
fast_learning,62,EASY,False,11.02,0.3211,0.2,0.7479,0.651,-0.3848,0.1856,0.0968,"{""EASY"": 0.523, ""MEDIUM"": 0.4164, ""HARD"": 0.0606}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8118, ""MEDIUM"": 0.1562, ""HARD"": 0.032}","{""r_acc"": -0.5, ""r_time"": 0.11519878036961949, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3848012196303805}"
fast_learning,63,MEDIUM,False,9.54,0.3093,0.2,0.7495,0.6735,-0.3487,-0.0238,-0.0757,"{""EASY"": 0.6717, ""MEDIUM"": 0.2714, ""HARD"": 0.0569}","{""EASY"": 0.0167, ""MEDIUM"": 0.9667, ""HARD"": 0.0167}","{""EASY"": 0.2305, ""MEDIUM"": 0.7397, ""HARD"": 0.0298}","{""r_acc"": -0.5, ""r_time"": 0.15125413592244244, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3487458640775576}"
fast_learning,64,MEDIUM,True,3.38,0.3417,0.2,0.7234,0.6747,1.3962,-0.0757,0.1451,"{""EASY"": 0.5117, ""MEDIUM"": 0.439, ""HARD"": 0.0493}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8187, ""MEDIUM"": 0.1541, ""HARD"": 0.0273}","{""r_acc"": 1.0, ""r_time"": 0.26403718639523693, ""r_prog"": 0.1, ""r_mom"": 0.032151273753163435, ""total"": 1.3961884601484005}"
fast_learning,65,EASY,True,10.16,0.3606,0.4,0.6337,0.6564,1.1922,0.0,0.2052,"{""EASY"": 0.4967, ""MEDIUM"": 0.4472, ""HARD"": 0.0561}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8052, ""MEDIUM"": 0.1646, ""HARD"": 0.0302}","{""r_acc"": 1.0, ""r_time"": 0.13396357619641683, ""r_prog"": 0.0, ""r_mom"": 0.05827829453479101, ""total"": 1.192241870731208}"
fast_learning,66,EASY,False,12.0,0.3332,0.4,0.6461,0.5936,-0.4071,0.1952,0.1049,"{""EASY"": 0.6522, ""MEDIUM"": 0.2823, ""HARD"": 0.0655}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8389, ""MEDIUM"": 0.1246, ""HARD"": 0.0365}","{""r_acc"": -0.5, ""r_time"": 0.09287620218996984, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.40712379781003016}"
fast_learning,67,MEDIUM,True,7.45,0.3655,0.6,0.6427,0.6023,1.3276,0.0,0.1991,"{""EASY"": 0.6656, ""MEDIUM"": 0.2749, ""HARD"": 0.0594}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8469, ""MEDIUM"": 0.1194, ""HARD"": 0.0337}","{""r_acc"": 1.0, ""r_time"": 0.19543355386426337, ""r_prog"": 0.1, ""r_mom"": 0.032151273753163435, ""total"": 1.327584827617427}"
fast_learning,68,MEDIUM,False,5.53,0.3504,0.6,0.6315,0.5999,-0.2673,0.0,-0.0401,"{""EASY"": 0.4859, ""MEDIUM"": 0.4527, ""HARD"": 0.0614}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7743, ""MEDIUM"": 0.1911, ""HARD"": 0.0346}","{""r_acc"": -0.5, ""r_time"": 0.2327044357025565, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.2672955642974435}"
fast_learning,69,EASY,True,9.26,0.3691,0.6,0.6618,0.5921,1.1849,0.0,0.1777,"{""EASY"": 0.4927, ""MEDIUM"": 0.4493, ""HARD"": 0.058}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7733, ""MEDIUM"": 0.1931, ""HARD"": 0.0335}","{""r_acc"": 1.0, ""r_time"": 0.15276095405005902, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.1849122278032225}"
fast_learning,70,EASY,True,5.54,0.3873,0.6,0.6503,0.6133,1.2876,0.0,0.1931,"{""EASY"": 0.6482, ""MEDIUM"": 0.2844, ""HARD"": 0.0675}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8435, ""MEDIUM"": 0.1202, ""HARD"": 0.0363}","{""r_acc"": 1.0, ""r_time"": 0.2293682125005543, ""r_prog"": 0.0, ""r_mom"": 0.05827829453479101, ""total"": 1.2876465070353453}"
